C,Story,Emotion,Val
0.003908397432042852,Anxiety,Anxiety,0.4967057662092049
0.003908397432042852,Anxiety,Despair,0.10282334067926142
0.003908397432042852,Anxiety,Irritation,0.3906717147878088
0.003908397432042852,Anxiety,Rage,0.009799178323724742
0.003908397432042852,Despair,Anxiety,3.664684585061744e-06
0.003908397432042852,Despair,Despair,0.9984250596392282
0.003908397432042852,Despair,Irritation,0.0002564533135099041
0.003908397432042852,Despair,Rage,0.001314822362676774
0.003908397432042852,Irritation,Anxiety,0.45202144061799815
0.003908397432042852,Irritation,Despair,0.002859573452661022
0.003908397432042852,Irritation,Irritation,0.5217464564625558
0.003908397432042852,Irritation,Rage,0.023372529466785173
0.003908397432042852,Rage,Anxiety,0.0033047847585788064
0.003908397432042852,Rage,Despair,0.008581804874547409
0.003908397432042852,Rage,Irritation,0.0011591237011468363
0.003908397432042852,Rage,Rage,0.9869542866657269
0.0032035879816071783,Anxiety,Anxiety,0.4241697366631228
0.0032035879816071783,Anxiety,Despair,0.20714076716957106
0.0032035879816071783,Anxiety,Irritation,0.3528050783404274
0.0032035879816071783,Anxiety,Rage,0.01588441782687875
0.0032035879816071783,Despair,Anxiety,0.12921653905055733
0.0032035879816071783,Despair,Despair,0.7056187261019846
0.0032035879816071783,Despair,Irritation,0.01870477338822868
0.0032035879816071783,Despair,Rage,0.14645996145922918
0.0032035879816071783,Irritation,Anxiety,0.467942949264333
0.0032035879816071783,Irritation,Despair,0.03293815751367837
0.0032035879816071783,Irritation,Irritation,0.4795434359358338
0.0032035879816071783,Irritation,Rage,0.019575457286154715
0.0032035879816071783,Rage,Anxiety,0.03348823896693365
0.0032035879816071783,Rage,Despair,0.37268175735311393
0.0032035879816071783,Rage,Irritation,0.007360569157027856
0.0032035879816071783,Rage,Rage,0.5864694345229244
0.00365570997100956,Anxiety,Anxiety,0.5297698129383066
0.00365570997100956,Anxiety,Despair,0.1055121586762926
0.00365570997100956,Anxiety,Irritation,0.3480339358560962
0.00365570997100956,Anxiety,Rage,0.01668409252930458
0.00365570997100956,Despair,Anxiety,0.009311508245695056
0.00365570997100956,Despair,Despair,0.9386672736143014
0.00365570997100956,Despair,Irritation,0.004634160209911963
0.00365570997100956,Despair,Rage,0.04738705793009143
0.00365570997100956,Irritation,Anxiety,0.4872692074491808
0.00365570997100956,Irritation,Despair,0.0032600314935532057
0.00365570997100956,Irritation,Irritation,0.48813227443350926
0.00365570997100956,Irritation,Rage,0.021338486623756658
0.00365570997100956,Rage,Anxiety,0.0034085591648022654
0.00365570997100956,Rage,Despair,0.26006100620808276
0.00365570997100956,Rage,Irritation,0.006382470742136059
0.00365570997100956,Rage,Rage,0.7301479638849789
0.003443015106156772,Anxiety,Anxiety,0.4657868052530833
0.003443015106156772,Anxiety,Despair,0.10860169514976266
0.003443015106156772,Anxiety,Irritation,0.4130322951016441
0.003443015106156772,Anxiety,Rage,0.012579204495510017
0.003443015106156772,Despair,Anxiety,0.024536662212681925
0.003443015106156772,Despair,Despair,0.8536772801128069
0.003443015106156772,Despair,Irritation,0.008977478754908175
0.003443015106156772,Despair,Rage,0.11280857891960294
0.003443015106156772,Irritation,Anxiety,0.4509598007294543
0.003443015106156772,Irritation,Despair,0.002154178959594682
0.003443015106156772,Irritation,Irritation,0.5261454876124382
0.003443015106156772,Irritation,Rage,0.02074053269851301
0.003443015106156772,Rage,Anxiety,0.0032695108450128637
0.003443015106156772,Rage,Despair,0.07395426373775611
0.003443015106156772,Rage,Irritation,0.0028838743013432262
0.003443015106156772,Rage,Rage,0.9198923511158876
0.0031657922252152975,Anxiety,Anxiety,0.40849438909793745
0.0031657922252152975,Anxiety,Despair,0.23130252813093663
0.0031657922252152975,Anxiety,Irritation,0.34233275367500554
0.0031657922252152975,Anxiety,Rage,0.017870329096120467
0.0031657922252152975,Despair,Anxiety,0.08852338815283502
0.0031657922252152975,Despair,Despair,0.7426094502361416
0.0031657922252152975,Despair,Irritation,0.01606692414807764
0.0031657922252152975,Despair,Rage,0.1528002374629457
0.0031657922252152975,Irritation,Anxiety,0.46348070367856137
