C,Story,Emotion,Val
0.0012593839614148976,Anxiety,Anxiety,0.29436356555015863
0.0012593839614148976,Anxiety,Despair,0.2483862897335549
0.0012593839614148976,Anxiety,Irritation,0.2687622523211484
0.0012593839614148976,Anxiety,Rage,0.18848789239513775
0.0012593839614148976,Despair,Anxiety,0.2598584730989373
0.0012593839614148976,Despair,Despair,0.27136439730259077
0.0012593839614148976,Despair,Irritation,0.23963370511852267
0.0012593839614148976,Despair,Rage,0.22914342447994923
0.0012593839614148976,Irritation,Anxiety,0.26669670761164793
0.0012593839614148976,Irritation,Despair,0.2477495093547895
0.0012593839614148976,Irritation,Irritation,0.2577412608685732
0.0012593839614148976,Irritation,Rage,0.22781252216498962
0.0012593839614148976,Rage,Anxiety,0.23481924761615097
0.0012593839614148976,Rage,Despair,0.2579701409676773
0.0012593839614148976,Rage,Irritation,0.24139063652011017
0.0012593839614148976,Rage,Rage,0.2658199748960617
0.0015065539881195758,Anxiety,Anxiety,0.2954637185692167
0.0015065539881195758,Anxiety,Despair,0.23117813688543853
0.0015065539881195758,Anxiety,Irritation,0.2864638270720373
0.0015065539881195758,Anxiety,Rage,0.18689431747330765
0.0015065539881195758,Despair,Anxiety,0.2234539811950503
0.0015065539881195758,Despair,Despair,0.27624737258661913
0.0015065539881195758,Despair,Irritation,0.23047259190805483
0.0015065539881195758,Despair,Rage,0.2698260543102755
0.0015065539881195758,Irritation,Anxiety,0.23659152462301677
0.0015065539881195758,Irritation,Despair,0.22835915860782077
0.0015065539881195758,Irritation,Irritation,0.26480283993020504
0.0015065539881195758,Irritation,Rage,0.27024647683895736
0.0015065539881195758,Rage,Anxiety,0.1716798880024956
0.0015065539881195758,Rage,Despair,0.25126840801022804
0.0015065539881195758,Rage,Irritation,0.2328554192300252
0.0015065539881195758,Rage,Rage,0.34419628475725117
0.0013312907991329247,Anxiety,Anxiety,0.27870379772531767
0.0013312907991329247,Anxiety,Despair,0.23659298666254486
0.0013312907991329247,Anxiety,Irritation,0.2747109083317176
0.0013312907991329247,Anxiety,Rage,0.20999230728041954
0.0013312907991329247,Despair,Anxiety,0.2286380802924642
0.0013312907991329247,Despair,Despair,0.2677509686441561
0.0013312907991329247,Despair,Irritation,0.23622390633397294
0.0013312907991329247,Despair,Rage,0.2673870447294068
0.0013312907991329247,Irritation,Anxiety,0.23801618787659917
0.0013312907991329247,Irritation,Despair,0.23358016350849523
0.0013312907991329247,Irritation,Irritation,0.2606311948617152
0.0013312907991329247,Irritation,Rage,0.26777245375319036
0.0013312907991329247,Rage,Anxiety,0.19324920885706576
0.0013312907991329247,Rage,Despair,0.24834212995633098
0.0013312907991329247,Rage,Irritation,0.238725175050462
0.0013312907991329247,Rage,Rage,0.31968348613614134
0.0013084309128655936,Anxiety,Anxiety,0.3067575333829031
0.0013084309128655936,Anxiety,Despair,0.24715867609306058
