C,Story,Emotion,Val
0.003442431635727702,Anxiety,Anxiety,0.49868715538974356
0.003442431635727702,Anxiety,Despair,0.1321743207834687
0.003442431635727702,Anxiety,Irritation,0.35086621842238136
0.003442431635727702,Anxiety,Rage,0.01827230540440666
0.003442431635727702,Despair,Anxiety,0.023626297121724652
0.003442431635727702,Despair,Despair,0.8613560406004389
0.003442431635727702,Despair,Irritation,0.007067152271717946
0.003442431635727702,Despair,Rage,0.10795051000611858
0.003442431635727702,Irritation,Anxiety,0.4587289555078683
0.003442431635727702,Irritation,Despair,0.017442290695755258
0.003442431635727702,Irritation,Irritation,0.48066759369363465
0.003442431635727702,Irritation,Rage,0.043161160102742034
0.003442431635727702,Rage,Anxiety,0.003663920756557728
0.003442431635727702,Rage,Despair,0.4069889152176609
0.003442431635727702,Rage,Irritation,0.002633015744387075
0.003442431635727702,Rage,Rage,0.5867141482813946
0.0036029936984669966,Anxiety,Anxiety,0.5023716492433429
0.0036029936984669966,Anxiety,Despair,0.1067906734687878
0.0036029936984669966,Anxiety,Irritation,0.37136396185440634
0.0036029936984669966,Anxiety,Rage,0.01947371543346275
0.0036029936984669966,Despair,Anxiety,0.027009838720087748
0.0036029936984669966,Despair,Despair,0.8407697584391265
0.0036029936984669966,Despair,Irritation,0.010402903672611881
0.0036029936984669966,Despair,Rage,0.12181749916817387
0.0036029936984669966,Irritation,Anxiety,0.45173482918458835
0.0036029936984669966,Irritation,Despair,0.010409260940364437
0.0036029936984669966,Irritation,Irritation,0.49179609150554104
0.0036029936984669966,Irritation,Rage,0.04605981836950623
0.0036029936984669966,Rage,Anxiety,0.004914310508479841
0.0036029936984669966,Rage,Despair,0.23391624323088883
0.0036029936984669966,Rage,Irritation,0.0033654609117666607
0.0036029936984669966,Rage,Rage,0.7578039853488644
0.00320403759739207,Anxiety,Anxiety,0.5305479401357858
0.00320403759739207,Anxiety,Despair,0.15983473068478174
0.00320403759739207,Anxiety,Irritation,0.2958594967371375
0.00320403759739207,Anxiety,Rage,0.013757832442294908
0.00320403759739207,Despair,Anxiety,0.1301996363633209
0.00320403759739207,Despair,Despair,0.8030207246148438
0.00320403759739207,Despair,Irritation,0.018035151895503813
0.00320403759739207,Despair,Rage,0.048744487126331816
0.00320403759739207,Irritation,Anxiety,0.4842325989230472
0.00320403759739207,Irritation,Despair,0.02743863381851951
0.00320403759739207,Irritation,Irritation,0.45726633121388716
0.00320403759739207,Irritation,Rage,0.031062436044546164
0.00320403759739207,Rage,Anxiety,0.056574928588834214
0.00320403759739207,Rage,Despair,0.547646387360006
0.00320403759739207,Rage,Irritation,0.011016024840248937
0.00320403759739207,Rage,Rage,0.3847626592109108
0.0032190471323818412,Anxiety,Anxiety,0.4339128167581039
0.0032190471323818412,Anxiety,Despair,0.22553500094245604
0.0032190471323818412,Anxiety,Irritation,0.3219398793108468
0.0032190471323818412,Anxiety,Rage,0.018612302988593225
0.0032190471323818412,Despair,Anxiety,0.11588493862384712
0.0032190471323818412,Despair,Despair,0.7259750807963977
0.0032190471323818412,Despair,Irritation,0.01822913166596427
