C,Story,Emotion,Val
0.0011525302006093461,Anxiety,Anxiety,0.2805154502924636
0.0011525302006093461,Anxiety,Despair,0.25770054024247013
0.0011525302006093461,Anxiety,Irritation,0.2555927314308629
0.0011525302006093461,Anxiety,Rage,0.20619127803420337
0.0011525302006093461,Despair,Anxiety,0.2605435682962713
0.0011525302006093461,Despair,Despair,0.27120677944417243
0.0011525302006093461,Despair,Irritation,0.2390784876422023
0.0011525302006093461,Despair,Rage,0.22917116461735365
0.0011525302006093461,Irritation,Anxiety,0.26828041834371863
0.0011525302006093461,Irritation,Despair,0.24882806726353368
0.0011525302006093461,Irritation,Irritation,0.25658892985381226
0.0011525302006093461,Irritation,Rage,0.2263025845389354
0.0011525302006093461,Rage,Anxiety,0.24033365944320617
0.0011525302006093461,Rage,Despair,0.25862977366706225
0.0011525302006093461,Rage,Irritation,0.24128235236700993
0.0011525302006093461,Rage,Rage,0.2597542145227219
0.0012191482200402902,Anxiety,Anxiety,0.32455680598971165
0.0012191482200402902,Anxiety,Despair,0.27191153206321517
0.0012191482200402902,Anxiety,Irritation,0.25908685353042293
0.0012191482200402902,Anxiety,Rage,0.14444480841665044
0.0012191482200402902,Despair,Anxiety,0.30083884654222726
0.0012191482200402902,Despair,Despair,0.2924308384438324
0.0012191482200402902,Despair,Irritation,0.2317644926887148
0.0012191482200402902,Despair,Rage,0.17496582232522565
0.0012191482200402902,Irritation,Anxiety,0.3122008187018075
0.0012191482200402902,Irritation,Despair,0.25867211162257725
0.0012191482200402902,Irritation,Irritation,0.26038065480478384
0.0012191482200402902,Irritation,Rage,0.16874641487083128
0.0012191482200402902,Rage,Anxiety,0.27303549163601515
0.0012191482200402902,Rage,Despair,0.27356367563800954
0.0012191482200402902,Rage,Irritation,0.2350376630383404
0.0012191482200402902,Rage,Rage,0.21836316968763514
0.0012629244284023166,Anxiety,Anxiety,0.2585014219102355
0.0012629244284023166,Anxiety,Despair,0.24774705455365548
0.0012629244284023166,Anxiety,Irritation,0.2578030692134973
0.0012629244284023166,Anxiety,Rage,0.23594845432261205
0.0012629244284023166,Despair,Anxiety,0.23182858730959427
0.0012629244284023166,Despair,Despair,0.2639350999876863
0.0012629244284023166,Despair,Irritation,0.23830986039810811
0.0012629244284023166,Despair,Rage,0.2659264523046114
0.0012629244284023166,Irritation,Anxiety,0.24162077048463673
0.0012629244284023166,Irritation,Despair,0.2373126948170048
0.0012629244284023166,Irritation,Irritation,0.25809385377239114
0.0012629244284023166,Irritation,Rage,0.26297268092596743
0.0012629244284023166,Rage,Anxiety,0.2052482430249713
0.0012629244284023166,Rage,Despair,0.24945620332080917
0.0012629244284023166,Rage,Irritation,0.2400707902123713
0.0012629244284023166,Rage,Rage,0.30522476344184835
0.0011823351905818446,Anxiety,Anxiety,0.25565138629681744
0.0011823351905818446,Anxiety,Despair,0.2475681095003423
0.0011823351905818446,Anxiety,Irritation,0.2571649778912438
0.0011823351905818446,Anxiety,Rage,0.23961552631159624
0.0011823351905818446,Despair,Anxiety,0.23242872767993317
0.0011823351905818446,Despair,Despair,0.2621731025316932
0.0011823351905818446,Despair,Irritation,0.23981879569857228
0.0011823351905818446,Despair,Rage,0.2655793740898014
0.0011823351905818446,Irritation,Anxiety,0.24102290252064434
0.0011823351905818446,Irritation,Despair,0.23810362841876664
0.0011823351905818446,Irritation,Irritation,0.2576369772866715
