C,Story,Emotion,Val
0.0011060894544038537,Anxiety,Anxiety,0.2694964745756217
0.0011060894544038537,Anxiety,Despair,0.2546276612596705
0.0011060894544038537,Anxiety,Irritation,0.2557476595053083
0.0011060894544038537,Anxiety,Rage,0.22012820465939953
0.0011060894544038537,Despair,Anxiety,0.25608636799364337
0.0011060894544038537,Despair,Despair,0.26211980633798093
0.0011060894544038537,Despair,Irritation,0.2454486408830912
0.0011060894544038537,Despair,Rage,0.23634518478528443
0.0011060894544038537,Irritation,Anxiety,0.26117580294228054
0.0011060894544038537,Irritation,Despair,0.2497333277027508
0.0011060894544038537,Irritation,Irritation,0.255245471661476
0.0011060894544038537,Irritation,Rage,0.23384539769349244
0.0011060894544038537,Rage,Anxiety,0.24265647909680207
0.0011060894544038537,Rage,Despair,0.2567059289962318
0.0011060894544038537,Rage,Irritation,0.24441194721506915
0.0011060894544038537,Rage,Rage,0.2562256446918969
0.0013784861066897592,Anxiety,Anxiety,0.2851882838342025
0.0013784861066897592,Anxiety,Despair,0.2561471249092431
0.0013784861066897592,Anxiety,Irritation,0.26305869068326465
0.0013784861066897592,Anxiety,Rage,0.19560590057328966
0.0013784861066897592,Despair,Anxiety,0.24468333157085653
0.0013784861066897592,Despair,Despair,0.2825496264577362
0.0013784861066897592,Despair,Irritation,0.23013608471162672
0.0013784861066897592,Despair,Rage,0.24263095725978046
0.0013784861066897592,Irritation,Anxiety,0.2598525949060909
0.0013784861066897592,Irritation,Despair,0.2384986124324436
0.0013784861066897592,Irritation,Irritation,0.2638472817604244
0.0013784861066897592,Irritation,Rage,0.23780151090104112
0.0013784861066897592,Rage,Anxiety,0.20079852075201918
0.0013784861066897592,Rage,Despair,0.2590021662764381
0.0013784861066897592,Rage,Irritation,0.23468337888427085
0.0013784861066897592,Rage,Rage,0.305515934087272
0.0011509286449873934,Anxiety,Anxiety,0.27058895107599756
0.0011509286449873934,Anxiety,Despair,0.25330736355380223
0.0011509286449873934,Anxiety,Irritation,0.25750244137215256
0.0011509286449873934,Anxiety,Rage,0.21860124399804748
0.0011509286449873934,Despair,Anxiety,0.24688083120483584
0.0011509286449873934,Despair,Despair,0.2687575505482453
0.0011509286449873934,Despair,Irritation,0.2387248323947624
0.0011509286449873934,Despair,Rage,0.24563678585215654
0.0011509286449873934,Irritation,Anxiety,0.2557441683299232
0.0011509286449873934,Irritation,Despair,0.2433299146740528
0.0011509286449873934,Irritation,Irritation,0.25800057031754753
0.0011509286449873934,Irritation,Rage,0.24292534667847643
0.0011509286449873934,Rage,Anxiety,0.22325056588450018
0.0011509286449873934,Rage,Despair,0.2548812458237495
0.0011509286449873934,Rage,Irritation,0.24057141943513985
0.0011509286449873934,Rage,Rage,0.2812967688566103
0.0013021592041022436,Anxiety,Anxiety,0.2815832415772327
0.0013021592041022436,Anxiety,Despair,0.25559458850927336
0.0013021592041022436,Anxiety,Irritation,0.2616305286152931
0.0013021592041022436,Anxiety,Rage,0.20119164129820089
0.0013021592041022436,Despair,Anxiety,0.24483985958677673
0.0013021592041022436,Despair,Despair,0.2805980197830144
0.0013021592041022436,Despair,Irritation,0.23161314928568094
0.0013021592041022436,Despair,Rage,0.2429489713445278
0.0013021592041022436,Irritation,Anxiety,0.25865146666406585
0.0013021592041022436,Irritation,Despair,0.2392584920170738
0.0013021592041022436,Irritation,Irritation,0.26296387759835793
0.0013021592041022436,Irritation,Rage,0.23912616372050266
0.0013021592041022436,Rage,Anxiety,0.20648231219863086
0.0013021592041022436,Rage,Despair,0.2579675585780405
0.0013021592041022436,Rage,Irritation,0.23583816896705131
0.0013021592041022436,Rage,Rage,0.2997119602562775
0.001435773894936243,Anxiety,Anxiety,0.26598496197152965
0.001435773894936243,Anxiety,Despair,0.24815066267627697
0.001435773894936243,Anxiety,Irritation,0.2609706303540343
0.001435773894936243,Anxiety,Rage,0.22489374499815923
0.001435773894936243,Despair,Anxiety,0.22831785845385855
0.001435773894936243,Despair,Despair,0.2697136812485079
0.001435773894936243,Despair,Irritation,0.2342184851384085
