C,Story,Emotion,Val
0.003620464151501791,Anxiety,Anxiety,0.5083786205500994
0.003620464151501791,Anxiety,Despair,0.010964265628184224
0.003620464151501791,Anxiety,Irritation,0.47965412800099083
0.003620464151501791,Anxiety,Rage,0.0010029858207253961
0.003620464151501791,Despair,Anxiety,0.011758787499265538
0.003620464151501791,Despair,Despair,0.9243880920811911
0.003620464151501791,Despair,Irritation,0.005054268271037574
0.003620464151501791,Despair,Rage,0.058798852148506005
0.003620464151501791,Irritation,Anxiety,0.436662150932852
0.003620464151501791,Irritation,Despair,0.009408955501271634
0.003620464151501791,Irritation,Irritation,0.48987734046685266
0.003620464151501791,Irritation,Rage,0.06405155309902394
0.003620464151501791,Rage,Anxiety,0.0030600098539825486
0.003620464151501791,Rage,Despair,0.2519729347895793
0.003620464151501791,Rage,Irritation,0.007365521421969458
0.003620464151501791,Rage,Rage,0.7376015339344687
0.0033821838281208358,Anxiety,Anxiety,0.4966034327478578
0.0033821838281208358,Anxiety,Despair,0.005868598713753091
0.0033821838281208358,Anxiety,Irritation,0.49657598642389483
0.0033821838281208358,Anxiety,Rage,0.0009519821144943755
0.0033821838281208358,Despair,Anxiety,0.03867290222883015
0.0033821838281208358,Despair,Despair,0.7838164577639607
0.0033821838281208358,Despair,Irritation,0.014798187375376248
0.0033821838281208358,Despair,Rage,0.16271245263183287
0.0033821838281208358,Irritation,Anxiety,0.42777330937002506
0.0033821838281208358,Irritation,Despair,0.007434302863400095
0.0033821838281208358,Irritation,Irritation,0.5049162923930431
0.0033821838281208358,Irritation,Rage,0.059876095373532036
0.0033821838281208358,Rage,Anxiety,0.002767542011006202
0.0033821838281208358,Rage,Despair,0.20283449326935424
0.0033821838281208358,Rage,Irritation,0.0050199154791711505
0.0033821838281208358,Rage,Rage,0.7893780492404684
0.0033606338265950273,Anxiety,Anxiety,0.5077890942275987
0.0033606338265950273,Anxiety,Despair,0.007341706746139977
0.0033606338265950273,Anxiety,Irritation,0.484041548110157
0.0033606338265950273,Anxiety,Rage,0.0008276509161043635
0.0033606338265950273,Despair,Anxiety,0.026447115121596483
0.0033606338265950273,Despair,Despair,0.8551775819879995
0.0033606338265950273,Despair,Irritation,0.008292654053645997
0.0033606338265950273,Despair,Rage,0.1100826488367581
0.0033606338265950273,Irritation,Anxiety,0.4419634359683713
0.0033606338265950273,Irritation,Despair,0.010259611371658452
0.0033606338265950273,Irritation,Irritation,0.4880980362770275
0.0033606338265950273,Irritation,Rage,0.05967891638294261
0.0033606338265950273,Rage,Anxiety,0.003486753476933956
0.0033606338265950273,Rage,Despair,0.33590955979074855
0.0033606338265950273,Rage,Irritation,0.0058772057635664695
0.0033606338265950273,Rage,Rage,0.654726480968751
0.003342528923488348,Anxiety,Anxiety,0.5013604428224783
0.003342528923488348,Anxiety,Despair,0.014463517027894656
0.003342528923488348,Anxiety,Irritation,0.4829894482573034
0.003342528923488348,Anxiety,Rage,0.0011865918923233566
0.003342528923488348,Despair,Anxiety,0.04255972791744415
0.003342528923488348,Despair,Despair,0.8302787006577927
0.003342528923488348,Despair,Irritation,0.00941315167520568
0.003342528923488348,Despair,Rage,0.11774841974955765
0.003342528923488348,Irritation,Anxiety,0.4410164940258802
0.003342528923488348,Irritation,Despair,0.013194689262806135
0.003342528923488348,Irritation,Irritation,0.48585195144786986
0.003342528923488348,Irritation,Rage,0.05993686526344382
0.003342528923488348,Rage,Anxiety,0.00816001128402019
0.003342528923488348,Rage,Despair,0.34152029216111945
0.003342528923488348,Rage,Irritation,0.005285992377108136
